EM03D5,RETURN MOVEMENT (MANUAL 2/3)-46,,L1DB
EM040B,RETURN END (MANUAL 3/3)-60,,L032
EM04B2,位置ﾃﾞｰﾀ読出不可,,L0DD
EM0544,R/B-5 AUTO,,
EM06D2,ALARM 19,,
EM0720,1ﾕﾆｯﾄ1軸 軸あり,,
EM11AF,TRANSFER INFORMATION TO ANDON3-F,,
EM120E,CONFIRMATION OF WRITE,,
EM1259,SELECTTING ADDRESS INPUT 26,,
EM13A3,4ST INV FAULT,,Y05A
EM151C,STATUS PCS ADDRESS INPUT 29,,
EM0026,LOWER 4 -> 3ST CONVEYENCE,,
EM03EF,ADVANCE MOVEMENT (MANUAL 2/3)-40,,L0FE
EM0444,RETURN END (MANUAL 3/3)-53,,
EM052B,MASTER ON R/B-12,,
EM0796,ﾏﾃﾊﾝRB 状態表示(卸し進入OK),,L0AD
EM1236,SELECTTING PB OF ADDRESS INPUT 23,,L0C8
EM12B4,SELECTTING PB OF PCS ADDRESS INPUT 53,,L119
EM12D6,SELECTTING PCS ADDRESS INPUT 23,,
EM1335,ADMIT INPUT PCS ADDRESS54,,X414
EM14A1,STATUS ADDRESS INPUT 2,,X06D
EM010C,R/B-13 CUT OFF PB,,L160
EM02F6,SAFETY PLC ERR (5ST),,L162
EM0377,ADVANCE MOVEMENT-24,,L06E
EM0586,R/B-7 PROCESS COMPLETION,,L177
EM11A3,TRANSFER INFORMATION TO ANDON3-3,,
EM11D6,TRANSFER INFORMATION TO ANDON6-6,,L126
EM1312,ADMIT INPUT PCS ADDRESS19,,X40C
EM1389,10th LOADING OK,,X407
EM04C0,ﾌﾟﾛｸﾞﾗﾑ選択指令,,L0CC
EM06E0,ALARM SCREEN PL51,,
EM11B3,TRANSFER INFORMATION TO ANDON4-3,,
EM11C4,TRANSFER INFORMATION TO ANDON5-4,,
EM12BC,SELECTTING PB OF PCS ADDRESS INPUT 61,,
EM135F,16ST REAR ATTENDED,,
EM02FE,SAFETY PLC ERR (13ST),,L0E1
EM0364,ADVANCE MOVEMENT-5,,L163
EM0452,RETURN END (MANUAL 3/3)-67,,
EM05F1,起動信号R/B-18,,
EM11F6,TRANSFER INFORMATION TO ANDON8-6,,
EM1321,ADMIT INPUT PCS ADDRESS34,,
EM13B0,1ST OVER RUN,,
EM03E1,ADVANCE MOVEMENT (MANUAL 2/3)-26,,L197
EM1243,SELECTTING ADDRESS INPUT 4,,
EM1364,5ST STOP,,X449
EM0340,RETURN MOVEMENT-1,,
EM03F1,ADVANCE MOVEMENT (MANUAL 2/3)-42,,L0ED
EM0560,BASE POSITION,,
EM056A,HOME POSI R/B-11,,L1EE
EM0670,ﾜｰｸｾｯﾄ異常,,L013
EM1187,TRANSFER INFORMATION TO ANDON1-7,,L103
EM127F,ADMIT INPUT ADDRESS32,,
EM12CA,SELECTTING PCS ADDRESS INPUT 11,,
EM01F2,CONTINUOUS,,L07D
EM1351,2ST REAR ATTENDED,,X40E
EM136C,13ST STOP,,
EM0151,逆進出力,,
EM0619,ALARM 26,,L079
EM09C7,R/B-8 TIP EXCHANGE COMPLETION,,
EM11FC,TRANSFER INFORMATION TO ANDON8-C,,
EM125B,SELECTTING ADDRESS INPUT 28,,
EM1273,ADMIT INPUT ADDRESS20,,
EM12EA,SELECTTING PCS ADDRESS INPUT 43,,
EM139E,15th UNLOADING OK,,
EM009F,L3:N16通信異常保持回路,,
EM10E1,DRMT S43 I/O POWER TB2 FAULT,,L1B4
EM11EA,TRANSFER INFORMATION TO ANDON7-A,,
EM128C,SELECTTING PB OF PCS ADDRESS INPUT 13,,
EM1519,STATUS PCS ADDRESS INPUT 26,,Y01A
EM0192,逆進,,L1FA
EM0180,CYCLE TIME-OVER,,
EM0417,RETURN END (MANUAL 3/3)-72,,
EM09BC,R/B-29 TIP EXCHANGE DIRECTIONS,,
EM09D4,R/B-21 TIP EXCHANGE COMPLETION,,
EM118B,TRANSFER INFORMATION TO ANDON1-B,,L0C6
EM1280,SELECTTING PB OF PCS ADDRESS INPUT 1,,
EM1528,STATUS PCS ADDRESS INPUT 41,,X451
EM03A6,ADVANCE END (MANUAL 2/3)-31,,
EM119B,TRANSFER INFORMATION TO ANDON2-B,,
EM01A7,MIDDLE SPEED ALL LOWER,,L150
EM03A5,ADVANCE END (MANUAL 2/3)-30,,
EM03C7,RETURN MOVEMENT (MANUAL 2/3)-32,,
EM05CF,R/B-16 ALARM,,
EM06C4,ALARM 5,,
EM06D5,ALARM 22,,
EM12C9,SELECTTING PCS ADDRESS INPUT 10,,
EM0304,RETURN END-5,,L07E
EM030E,RETURN END-15,,
EM042F,ADVANCE END (MANUAL 3/3)-64,,
EM04D6,R/B-7 TIP EXCHANGE END,,L05F
EM05AC,R/B-13 FAULT,,L001
EM150D,STATUS PCS ADDRESS INPUT 14,,
EM03AD,ADVANCE END (MANUAL 2/3)-38,,
EM03D6,RETURN MOVEMENT (MANUAL 2/3)-47,,L1D1
EM0545,R/B-6 AUTO,,
EM0721,1ﾕﾆｯﾄ2軸 軸あり,,
EM13A4,5ST INV FAULT,,Y050
EM0005,UPPER 6 -> 7ST CONVEYENCE SELECTION,,
EM00B6,L5:N7 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0434,ADVANCE END (MANUAL 3/3)-69,,
EM04DE,R/B-15 TIP EXCHANGE END,,L01B
EM052C,MASTER ON R/B-13,,
EM05A0,R/B-1 FAULT,,L078
EM12B5,SELECTTING PB OF PCS ADDRESS INPUT 54,,L108
EM12D7,SELECTTING PCS ADDRESS INPUT 24,,Y4BC
EM152D,STATUS PCS ADDRESS INPUT 46,,
EM020C,CONTINUOUS RUNNING,,
EM032D,ADVANCE END-14,,
EM03F6,ADVANCE MOVEMENT (MANUAL 2/3)-47,,L0C1
EM040A,RETURN END (MANUAL 3/3)-59,,L03C
EM0587,R/B-8 PROCESS COMPLETION,,L166
EM1258,SELECTTING ADDRESS INPUT 25,,
EM1313,ADMIT INPUT PCS ADDRESS20,,X402
EM13B3,4ST OVER RUN,,
EM03EE,ADVANCE MOVEMENT (MANUAL 2/3)-39,,L120
EM0410,RETURN END (MANUAL 3/3)-65,,
EM04C1,ﾌﾟﾛｸﾞﾗﾑ選択完了,,L0C2
EM0630,NC縁切操作可,,L02E
EM06E1,ALARM SCREEN PL52,,
EM0740,MANUAL OR INDIVIDUAL,,L1D5
EM074A,3ﾕﾆｯﾄ3軸 回転軸あり,,L146
EM0795,ﾏﾃﾊﾝRB 状態表示(積込進入OK),,L0B4
EM0C34,VISION ALL RUN,,
EM11C5,TRANSFER INFORMATION TO ANDON5-5,,
EM1235,SELECTTING PB OF ADDRESS INPUT 22,,L0D9
EM123F,SELECTTING PB OF ADDRESS INPUT 32,,
EM1367,8ST STOP,,X416
EM14A0,STATUS ADDRESS INPUT 1,,
EM02A0,STATE DISPLAY 19,,
EM02F5,SAFETY PLC ERR (4ST),,L16C
EM034D,RETURN MOVEMENT-14,,
EM0365,ADVANCE MOVEMENT-6,,L15C
EM0376,ADVANCE MOVEMENT-23,,L075
EM0453,RETURN END (MANUAL 3/3)-68,,
EM05E1,起動信号R/B-2,,
EM05F2,起動信号R/B-19,,
EM0860,TIP FORMING ON 7-1,,L047
EM1388,9th LOADING OK,,X418
EM00BC,L7:N5 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0111,R/B-18 CUT OFF PB,,L08D
EM0331,ADVANCE END-18,,
EM11B2,TRANSFER INFORMATION TO ANDON4-2,,
EM11EF,TRANSFER INFORMATION TO ANDON7-F,,
EM12DD,SELECTTING PCS ADDRESS INPUT 30,,Y467
EM1332,ADMIT INPUT PCS ADDRESS51,,Y42F
EM01B0,FIXED CAR TYPE 2(C-CAB),,L0EA
EM02FD,SAFETY PLC ERR (12ST),,L0EB
EM0341,RETURN MOVEMENT-2,,
EM036D,ADVANCE MOVEMENT-14,,L0EC
EM0561,HOME POSI R/B-2,,
EM056B,HOME POSI R/B-12,,L1E4
EM0671,CYCLE TIME-OVER,,L00C
EM11A0,TRANSFER INFORMATION TO ANDON3-0,,
EM11F5,TRANSFER INFORMATION TO ANDON8-5,,
EM125E,SELECTTING ADDRESS INPUT 31,,
EM1320,ADMIT INPUT PCS ADDRESS33,,
EM012A,ﾊﾟﾚｯﾄ縁切,,
EM03E0,ADVANCE MOVEMENT (MANUAL 2/3)-25,,L1C0
EM09B8,R/B-25 TIP EXCHANGE DIRECTIONS,,
EM1352,3ST REAR ATTENDED,,X404
EM138F,16th LOADING OK,,
EM1186,TRANSFER INFORMATION TO ANDON1-6,,L10D
EM11D1,TRANSFER INFORMATION TO ANDON6-1,,L1AE
EM127E,ADMIT INPUT ADDRESS31,,
EM139F,16th UNLOADING OK,,
EM0140,ﾁｯﾌﾟ交換指示,,
EM10EC,断線状態読込2(画面),,L169
EM1240,SELECTTING ADDRESS INPUT 1,,
EM136B,12ST STOP,,
EM0150,歩進出力,,
EM09C6,R/B-7 TIP EXCHANGE COMPLETION,,
EM118E,TRANSFER INFORMATION TO ANDON1-E,,L0AE
EM11FB,TRANSFER INFORMATION TO ANDON8-B,,
EM1272,ADMIT INPUT ADDRESS19,,
EM129E,SELECTTING PB OF PCS ADDRESS INPUT 31,,
EM12F0,SELECTTING PCS ADDRESS INPUT 49,,
EM137B,12ST LOW SPEED,,X406
EM0270,STATE DISPLAY 13,,
EM0380,RETURN END (MANUAL 2/3)-25,,L064
EM10E0,DRMT S43 I/O POWER TB1 FAULT,,L1BE
EM0181,NC部異常,,
EM0605,ALARM 6,,L14F
EM09D5,R/B-22 TIP EXCHANGE COMPLETION,,
EM1281,SELECTTING PB OF PCS ADDRESS INPUT 2,,
EM0081,MODEL CODE 2 SETTING SELECTION IN PROGRESS,,
EM119C,TRANSFER INFORMATION TO ANDON2-C,,
EM14B8,STATUS ADDRESS INPUT 25,,
EM00A9,L3:N10 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,L08C
EM0427,ADVANCE END (MANUAL 3/3)-56,,
EM05B5,R/B-22 FAILURE,,
EM1527,STATUS PCS ADDRESS INPUT 40,,X45B
EM0305,RETURN END-6,,L074
EM030F,RETURN END-16,,
EM0426,ADVANCE END (MANUAL 3/3)-55,,
EM05A3,R/B-4 FAULT,,L04F
EM061D,ALARM 30,,L03F
EM09D2,R/B-19 TIP EXCHANGE COMPLETION,,
EM1526,STATUS PCS ADDRESS INPUT 39,,Y462
EM01A6,MIDDLE SPEED SELECTION,,L15A
EM03A4,ADVANCE END (MANUAL 2/3)-29,,
EM03C6,RETURN MOVEMENT (MANUAL 2/3)-31,,
EM03D7,RETURN MOVEMENT (MANUAL 2/3)-48,,L1CA
EM05CE,R/B-15 ALARM,,
EM06D4,ALARM 21,,
EM0700,運転ﾓｰﾄﾞ動作中,,
EM12C8,SELECTTING PCS ADDRESS INPUT 9,,
EM13A5,6ST INV FAULT,,
EM0435,ADVANCE END (MANUAL 3/3)-70,,
EM04D5,R/B-6 TIP EXCHANGE END,,L066
EM052D,MASTER ON R/B-14,,
EM05AB,R/B-12 FAULT,,L00B
EM12A5,SELECTTING PB OF PCS ADDRESS INPUT 38,,
EM12B6,SELECTTING PB OF PCS ADDRESS INPUT 55,,L0A9
EM032E,ADVANCE END-15,,
EM03F7,ADVANCE MOVEMENT (MANUAL 2/3)-48,,L0BA
EM072A,3ﾕﾆｯﾄ3軸 軸あり,,
EM1314,ADMIT INPUT PCS ADDRESS21,,
EM14BD,STATUS ADDRESS INPUT 30,,X06E
EM0004,UPPER 5 -> 6ST CONVEYENCE SELECTION,,
EM0411,RETURN END (MANUAL 3/3)-66,,
EM04DD,R/B-14 TIP EXCHANGE END,,L022
EM0741,1ﾕﾆｯﾄ2軸 回転軸あり,,L1CE
EM074B,3ﾕﾆｯﾄ4軸 回転軸あり,,L13F
EM11C6,TRANSFER INFORMATION TO ANDON5-6,,
EM152C,STATUS PCS ADDRESS INPUT 45,,
EM0102,R/B-3 CUT OFF PB,,
EM0201,CYCLE TIME START SIGNAL,,L06C
EM020B,INVALIDITY OF AUTOMATIC TRANSFER OF ANDON INFORMATION,,
EM034E,RETURN MOVEMENT-15,,
EM0454,RETURN END (MANUAL 3/3)-69,,
EM05F3,起動信号R/B-20,,
EM11AD,TRANSFER INFORMATION TO ANDON3-D,,
EM1323,ADMIT INPUT PCS ADDRESS36,,
EM13B2,3ST OVER RUN,,
EM151A,STATUS PCS ADDRESS INPUT 27,,Y010
EM000C,5ST LUGE LOCK SELECTION,,L19B
EM03ED,ADVANCE MOVEMENT (MANUAL 2/3)-38,,L12A
EM042A,ADVANCE END (MANUAL 3/3)-59,,
EM1234,SELECTTING PB OF ADDRESS INPUT 21,,L105
EM123E,SELECTTING PB OF ADDRESS INPUT 31,,
EM12D4,SELECTTING PCS ADDRESS INPUT 21,,
EM12DE,SELECTTING PCS ADDRESS INPUT 31,,X456
EM1333,ADMIT INPUT PCS ADDRESS52,,Y425
EM1366,7ST STOP,,Y427
EM010A,R/B-11 CUT OFF PB,,L171
EM01B1,FIXED CAR TYPE 3(D-CAB),,L0E0
EM02F4,SAFETY PLC ERR (3ST),,L173
EM0342,RETURN MOVEMENT-3,,
EM036E,ADVANCE MOVEMENT-15,,L0E2
EM0562,HOME POSI R/B-3,,
EM056C,HOME POSI R/B-13,,L1DD
EM0584,R/B-5 PROCESS COMPLETION,,L199
EM05E0,起動信号R/B-1,,
EM0672,予備,,L002
EM11A1,TRANSFER INFORMATION TO ANDON3-1,,
EM13BA,11ST OVER RUN,,X04A
EM00BB,L7:N4 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0110,R/B-17 CUT OFF PB,,L094
EM0330,ADVANCE END-17,,
EM09B9,R/B-26 TIP EXCHANGE DIRECTIONS,,
EM11B1,TRANSFER INFORMATION TO ANDON4-1,,
EM1353,4ST REAR ATTENDED,,
EM13C0,1ST→2ST LOADING,,X481
EM02FC,SAFETY PLC ERR (11ST),,L0F2
EM0461,ADVANCE END (MANUAL 3/3)-50,,
EM11F4,TRANSFER INFORMATION TO ANDON8-4,,
EM125D,SELECTTING ADDRESS INPUT 30,,
EM1286,SELECTTING PB OF PCS ADDRESS INPUT 7,,
EM12EC,SELECTTING PCS ADDRESS INPUT 45,,
EM02EA,10ST MASTER ON,,L19F
EM11E2,TRANSFER INFORMATION TO ANDON7-2,,L038
EM1241,SELECTTING ADDRESS INPUT 2,,
EM138E,15th LOADING OK,,
EM0371,ADVANCE MOVEMENT-18,,L0CA
EM11D0,TRANSFER INFORMATION TO ANDON6-0,,L1B5
EM127D,ADMIT INPUT ADDRESS30,,
EM1295,SELECTTING PB OF PCS ADDRESS INPUT 22,,L09A
EM12F1,SELECTTING PCS ADDRESS INPUT 50,,
EM137C,13ST LOW SPEED,,
EM0381,RETURN END (MANUAL 2/3)-26,,L05D
EM0508,AUTO R/B-9,,
EM05C9,R/B-10 ALARM,,
EM09C5,R/B-6 TIP EXCHANGE COMPLETION,,
EM118D,TRANSFER INFORMATION TO ANDON1-D,,L0B5
EM11FA,TRANSFER INFORMATION TO ANDON8-A,,
EM1271,ADMIT INPUT ADDRESS18,,
EM129D,SELECTTING PB OF PCS ADDRESS INPUT 30,,
EM0726,2ﾕﾆｯﾄ3軸 軸あり,,
EM14B9,STATUS ADDRESS INPUT 26,,
EM05B6,R/B-23 FAILURE,,
EM0604,ALARM 5,,L156
EM1060,DRMT S42 I/O POWER TB1 FAULT,,
EM128A,SELECTTING PB OF PCS ADDRESS INPUT 11,,
EM1390,1ST UNLOADING OK,,X06A
EM0080,MODEL CODE 1 SETTING SELECTION IN PROGRESS,,
EM0328,ADVANCE END-9,,
EM06C5,ALARM 6,,
EM1538,STATUS PCS ADDRESS INPUT 57,,
EM00B9,L7:N2 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM119A,TRANSFER INFORMATION TO ANDON2-A,,
EM13A6,7ST INV FAULT,,
EM151F,STATUS PCS ADDRESS INPUT 32,,X49F
EM052E,MASTER ON R/B-15,,
EM05A2,R/B-3 FAULT,,L056
EM12B7,SELECTTING PB OF PCS ADDRESS INPUT 56,,L09B
EM1525,STATUS PCS ADDRESS INPUT 38,,Y46C
EM0028,LOWER 2 -> 1ST CONVEYENCE,,
EM010F,R/B-16 CUT OFF PB,,L09E
EM05CD,R/B-14 ALARM,,
EM1315,ADMIT INPUT PCS ADDRESS22,,
EM13B5,6ST OVER RUN,,
EM14BE,STATUS ADDRESS INPUT 31,,X064
EM14C5,INDIRECT ADDRESS OF STATE INPUT ADDRESS,,X02A
EM0412,RETURN END (MANUAL 3/3)-67,,
EM04D4,R/B-5 TIP EXCHANGE END,,L077
EM0742,ADVANCE or RETURN,,L1C4
EM074C,4ﾕﾆｯﾄ1軸 回転軸あり,,L135
EM11C7,TRANSFER INFORMATION TO ANDON5-7,,
EM12A4,SELECTTING PB OF PCS ADDRESS INPUT 37,,
EM0103,R/B-4 CUT OFF PB,,
EM034F,RETURN MOVEMENT-16,,
EM0455,RETURN END (MANUAL 3/3)-70,,
EM05E3,起動信号R/B-4,,
EM11AE,TRANSFER INFORMATION TO ANDON3-E,,
EM121E,PCS DISPLAY FRAME ADDITION,,
EM130C,ADMIT INPUT PCS ADDRESS13,,Y43F
EM00BE,L7:N7 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0113,R/B-20 CUT OFF PB,,L07C
EM0333,ADVANCE END-20,,
EM0421,ADVANCE END (MANUAL 3/3)-50,,
EM05DB,R/B-28 ALARM,,
EM12D5,SELECTTING PCS ADDRESS INPUT 22,,
EM152B,STATUS PCS ADDRESS INPUT 44,,
EM01B2,E/C RESPOT ENDURANCE,,L09F
EM0200,EMERGENCY STOP,,L073
EM032B,ADVANCE END-12,,
EM0343,RETURN MOVEMENT-4,,
EM03F4,ADVANCE MOVEMENT (MANUAL 2/3)-45,,L0D2
EM0563,HOME POSI R/B-4,,
EM0585,R/B-6 PROCESS COMPLETION,,L188
EM0640,縁切ﾛﾎﾞｯﾄ選択,,L024
EM0673,ALARM PB(DISPLAY),,
EM1322,ADMIT INPUT PCS ADDRESS35,,
EM000B,MANUAL ALL FEED SELECTION,,L1A9
EM02BA,8ST MASTER ON,,L1EA
EM03EC,ADVANCE MOVEMENT (MANUAL 2/3)-37,,L131
EM1189,TRANSFER INFORMATION TO ANDON1-9,,L0E8
EM1233,SELECTTING PB OF ADDRESS INPUT 20,,L10F
EM123D,SELECTTING PB OF ADDRESS INPUT 30,,
EM02F3,SAFETY PLC ERR (2ST),,L17D
EM03D0,RETURN MOVEMENT (MANUAL 2/3)-41,,
EM11D3,TRANSFER INFORMATION TO ANDON6-3,,L159
EM1287,SELECTTING PB OF PCS ADDRESS INPUT 8,,
EM11B0,TRANSFER INFORMATION TO ANDON4-0,,
EM11E3,TRANSFER INFORMATION TO ANDON7-3,,L027
EM11ED,TRANSFER INFORMATION TO ANDON7-D,,
EM12DB,SELECTTING PCS ADDRESS INPUT 28,,X489
EM1330,ADMIT INPUT PCS ADDRESS49,,X447
EM0152,逆進ﾁｪｯｸ出力,,
EM02FB,SAFETY PLC ERR (10ST),,L0FC
EM0460,ADVANCE END (MANUAL 3/3)-49,,
EM11F3,TRANSFER INFORMATION TO ANDON8-3,,
EM128F,SELECTTING PB OF PCS ADDRESS INPUT 16,,L1A7
EM12EB,SELECTTING PCS ADDRESS INPUT 44,,
EM12F2,SELECTTING PCS ADDRESS INPUT 51,,
EM0272,5ST MASTER ON,,
EM0382,RETURN END (MANUAL 2/3)-27,,L053
EM0509,AUTO R/B-10,,
EM0591,R/B-18 PROCESS COMPLETION,,L111
EM135A,11ST REAR ATTENDED,,
EM1361,2ST STOP,,Y4B6
EM138D,14th LOADING OK,,
EM0370,ADVANCE MOVEMENT-17,,L0D1
EM0607,ALARM 8,,L13E
EM1294,SELECTTING PB OF PCS ADDRESS INPUT 21,,L0A8
EM038A,RETURN END (MANUAL 2/3)-35,,
EM0490,EMERGENCY STOP STATE PL,,L12B
EM0727,2ﾕﾆｯﾄ4軸 軸あり,,
EM10EA,地絡異常ﾘｾｯﾄ2(画面),,L1A3
EM126A,ADMIT INPUT ADDRESS11,,L106
EM05B7,R/B-24 FAILURE,,
EM05C8,R/B-9 ALARM,,
EM09C4,R/B-5 TIP EXCHANGE COMPLETION,,
EM1061,DRMT S42 I/O POWER TB2 FAULT,,L1F8
EM1270,ADMIT INPUT ADDRESS17,,L007
EM1309,ADMIT INPUT PCS ADDRESS10,,Y468
EM1391,2nd UNLOADING OK,,X060
EM0329,ADVANCE END-10,,
EM03C9,RETURN MOVEMENT (MANUAL 2/3)-34,,
EM06C6,ALARM 7,,
EM06D7,ALARM 24,,
EM072F,4ﾕﾆｯﾄ4軸 軸あり,,L1E6
EM1539,STATUS PCS ADDRESS INPUT 58,,
EM0218,STATE DISPLAY 2,,
EM0306,RETURN END-7,,L06D
EM05AE,R/B-15 FAULT,,
EM061E,異常E6,,L035
EM0779,ﾏﾃﾊﾝRB 状態表示(加工完了ﾘｾｯﾄ),,L0D6
EM09D3,R/B-20 TIP EXCHANGE COMPLETION,,
EM150F,STATUS PCS ADDRESS INPUT 16,,X06F
EM0090,L2:N1 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM052F,MASTER ON R/B-16,,
EM05AD,R/B-14 FAULT,,
EM0778,ﾏﾃﾊﾝRB 状態表示(ﾎｰﾙﾄﾞ解除),,L0E7
EM12A7,SELECTTING PB OF PCS ADDRESS INPUT 40,,
EM00B8,L7:N1 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0326,ADVANCE END-7,,
EM1316,ADMIT INPUT PCS ADDRESS23,,
EM0413,RETURN END (MANUAL 3/3)-68,,
EM0743,1ﾕﾆｯﾄ4軸 回転軸あり,,L1BD
EM074D,4ﾕﾆｯﾄ2軸 回転軸あり,,L124
EM09D0,R/B-17 TIP EXCHANGE COMPLETION,,
EM11B7,TRANSFER INFORMATION TO ANDON4-7,,
EM12C7,SELECTTING PCS ADDRESS INPUT 8,,
EM1524,STATUS PCS ADDRESS INPUT 37,,Y473
EM0203,ENDURANCE READY,,L05B
EM0456,RETURN END (MANUAL 3/3)-71,,
EM05EE,起動信号R/B-15,,
EM0698,ALL ROBOT FAIRULE,,
EM1325,ADMIT INPUT PCS ADDRESS38,,
EM13B4,5ST OVER RUN,,
EM14C4,INDIRECT ADDRESS OF STATE INPUT ADDRESS,,Y031
EM042C,ADVANCE END (MANUAL 3/3)-61,,
EM04A0,MODEL CODE SET OK (FIRST VEHICLE),,L110
EM05BA,ﾛﾎﾞｯﾄ19故障,,
EM05DC,R/B-29 ALARM,,
EM133F,ADMIT INPUT PCS ADDRESS64,,X029
EM150A,STATUS PCS ADDRESS INPUT 11,,
EM01B3,ENDURANCE MODE (CAR TYPE DISABLE),,L095
EM032C,ADVANCE END-13,,
EM03F5,ADVANCE MOVEMENT (MANUAL 2/3)-46,,L0CB
EM05E2,起動信号R/B-3,,
EM1224,SELECTTING PB OF ADDRESS INPUT 5,,
EM130B,ADMIT INPUT PCS ADDRESS12,,X446
EM13BC,13ST OVER RUN,,
EM00BD,L7:N6 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0112,R/B-19 CUT OFF PB,,L083
EM0332,ADVANCE END-19,,
EM0420,ADVANCE END (MANUAL 3/3)-49,,
EM152A,STATUS PCS ADDRESS INPUT 43,,X440
EM0100,R/B-1 CUT OFF PB,,
EM01A0,OPERATION MODE(ENDURANCE ON),,L16B
EM02D2,9ST MASTER ON,,L1E0
EM03D1,RETURN MOVEMENT (MANUAL 2/3)-42,,L1FD
EM0463,ADVANCE END (MANUAL 3/3)-52,,
EM09A9,R/B-10 TIP EXCHANGE DIRECTIONS,,
EM11AB,TRANSFER INFORMATION TO ANDON3-B,,
EM125F,SELECTTING ADDRESS INPUT 32,,
EM1277,ADMIT INPUT ADDRESS24,,
EM12EE,SELECTTING PCS ADDRESS INPUT 47,,
EM0132,VISION C  CUT OFF(DISPLY),,
EM03EB,ADVANCE MOVEMENT (MANUAL 2/3)-36,,L13B
EM077A,ﾏﾃﾊﾝRB 状態表示(第1起動),,L0CF
EM1188,TRANSFER INFORMATION TO ANDON1-8,,L0F9
EM11EE,TRANSFER INFORMATION TO ANDON7-E,,
EM1232,SELECTTING PB OF ADDRESS INPUT 19,,L116
EM123C,SELECTTING PB OF ADDRESS INPUT 29,,L006
EM12B0,SELECTTING PB OF PCS ADDRESS INPUT 49,,L1B9
EM12D2,SELECTTING PCS ADDRESS INPUT 19,,
EM12DC,SELECTTING PCS ADDRESS INPUT 29,,Y478
EM1331,ADMIT INPUT PCS ADDRESS50,,Y436
EM02F2,SAFETY PLC ERR (1ST),,L184
EM0373,ADVANCE MOVEMENT-20,,L097
EM0582,R/B-3 PROCESS COMPLETION,,L1AA
EM11D2,TRANSFER INFORMATION TO ANDON6-2,,L1A4
EM1297,SELECTTING PB OF PCS ADDRESS INPUT 24,,L019
EM12F3,SELECTTING PCS ADDRESS INPUT 52,,
EM14FB,PCS spec.,,Y461
EM0240,STATE DISPLAY 7,,
EM0383,RETURN END (MANUAL 2/3)-28,,L04C
EM135B,12ST REAR ATTENDED,,
EM0184,予備,,
EM02FA,SAFETY PLC ERR (9ST),,L140
EM118F,TRANSFER INFORMATION TO ANDON1-F,,L0A4
EM11F2,TRANSFER INFORMATION TO ANDON8-2,,
EM1284,SELECTTING PB OF PCS ADDRESS INPUT 5,,
EM129F,SELECTTING PB OF PCS ADDRESS INPUT 32,,
EM1372,3ST LOW SPEED,,
EM038B,RETURN END (MANUAL 2/3)-36,,
EM0590,R/B-17 PROCESS COMPLETION,,L11B
EM11E0,TRANSFER INFORMATION TO ANDON7-0,,L0A5
EM126B,ADMIT INPUT ADDRESS12,,L0C9
EM1360,1ST STOP,,
EM0606,ALARM 7,,L145
EM09CF,R/B-16 TIP EXCHANGE COMPLETION,,
EM106C,断線状態読込1(画面),,L1CF
EM137A,11ST LOW SPEED,,X417
EM1392,3rd UNLOADING OK,,
EM0506,AUTO R/B-7,,
EM06C7,ALARM 8,,
EM0219,PARTS CONF. PL2,,
EM0307,RETURN END-8,,L063
EM05A5,R/B-6 FAULT,,L03E
EM05D8,R/B-25 ALARM,,
EM09C3,R/B-4 TIP EXCHANGE COMPLETION,,
EM1308,ADMIT INPUT PCS ADDRESS9,,Y479
EM03C8,RETURN MOVEMENT (MANUAL 2/3)-33,,
EM0449,RETURN END (MANUAL 3/3)-58,,
EM06D6,ALARM 23,,
EM0724,2ﾕﾆｯﾄ1軸 軸あり,,
EM13A7,8ST INV FAULT,,Y4A9
EM0228,STATE DISPLAY 4,,
EM0327,ADVANCE END-8,,
EM0448,RETURN END (MANUAL 3/3)-57,,
EM072D,4ﾕﾆｯﾄ2軸 軸あり,,
EM1317,ADMIT INPUT PCS ADDRESS24,,
EM13B7,8ST OVER RUN,,X062
EM14AF,STATUS ADDRESS INPUT 16,,Y471
EM14C7,INDIRECT ADDRESS OF STATE INPUT ADDRESS,,
EM0601,ALARM 2,,L189
EM0744,STANDBY MODE ON,,L1B3
EM074E,4ﾕﾆｯﾄ3軸 回転軸あり,,L11D
EM09D1,R/B-18 TIP EXCHANGE COMPLETION,,
EM12A6,SELECTTING PB OF PCS ADDRESS INPUT 39,,
EM1349,10ST FRONT ATTENDED,,Y4AE
EM0457,RETURN END (MANUAL 3/3)-72,,
EM11C8,TRANSFER INFORMATION TO ANDON5-8,,
EM151D,STATUS PCS ADDRESS INPUT 30,,
EM0335,ADVANCE END-22,,
EM0368,ADVANCE MOVEMENT-9,,L141
EM0423,ADVANCE END (MANUAL 3/3)-52,,
EM04A1,MODEL CODE SET OK (SECOND VEHICLE),,L0FF
EM05BB,ﾛﾎﾞｯﾄ20故障,,
